,0,1
0,(0.000111947374535+0j),(1983400000+0j)
1,(6.16439792793e-05+0j),(1983402441.41+0j)
2,(4.64846052637e-05+0j),(1983404882.81+0j)
3,(2.93137109111e-05+0j),(1983407324.22+0j)
4,(4.73898144264e-05+0j),(1983409765.62+0j)
5,(8.5432533524e-05+0j),(1983412207.03+0j)
6,(2.30977821047e-05+0j),(1983414648.44+0j)
7,(5.9632184275e-05+0j),(1983417089.84+0j)
8,(8.49524440127e-05+0j),(1983419531.25+0j)
9,(7.55900255172e-05+0j),(1983421972.66+0j)
10,(7.50363178668e-05+0j),(1983424414.06+0j)
11,(5.41468580195e-05+0j),(1983426855.47+0j)
12,(4.10188549722e-05+0j),(1983429296.88+0j)
13,(3.69116241927e-05+0j),(1983431738.28+0j)
14,(6.16645265836e-05+0j),(1983434179.69+0j)
15,(4.8845387937e-05+0j),(1983436621.09+0j)
16,(5.25779214513e-05+0j),(1983439062.5+0j)
17,(6.52061135042e-05+0j),(1983441503.91+0j)
18,(7.96422900748e-05+0j),(1983443945.31+0j)
19,(4.81788265461e-05+0j),(1983446386.72+0j)
20,(7.06166974851e-05+0j),(1983448828.12+0j)
21,(6.56190240989e-05+0j),(1983451269.53+0j)
22,(5.02254843013e-05+0j),(1983453710.94+0j)
23,(4.80572707602e-05+0j),(1983456152.34+0j)
24,(5.77079081268e-05+0j),(1983458593.75+0j)
25,(5.81824169785e-05+0j),(1983461035.16+0j)
26,(8.05267700343e-05+0j),(1983463476.56+0j)
27,(4.21162731072e-05+0j),(1983465917.97+0j)
28,(4.95042149851e-05+0j),(1983468359.38+0j)
29,(9.31430622586e-05+0j),(1983470800.78+0j)
30,(9.37331933528e-05+0j),(1983473242.19+0j)
31,(2.35728748521e-05+0j),(1983475683.59+0j)
32,(6.98497460689e-05+0j),(1983478125+0j)
33,(5.08433367941e-05+0j),(1983480566.41+0j)
34,(3.91888970626e-05+0j),(1983483007.81+0j)
35,(7.49718819861e-05+0j),(1983485449.22+0j)
36,(5.40344444744e-05+0j),(1983487890.62+0j)
37,(9.42594488151e-05+0j),(1983490332.03+0j)
38,(6.44331594231e-05+0j),(1983492773.44+0j)
39,(5.67665119888e-05+0j),(1983495214.84+0j)
40,(4.06302788178e-05+0j),(1983497656.25+0j)
41,(5.57960229344e-05+0j),(1983500097.66+0j)
42,(2.67082104983e-05+0j),(1983502539.06+0j)
43,(7.21557953511e-05+0j),(1983504980.47+0j)
44,(0.000129438863951+0j),(1983507421.88+0j)
45,(2.59635708062e-05+0j),(1983509863.28+0j)
46,(3.64862353308e-05+0j),(1983512304.69+0j)
47,(4.59995426354e-05+0j),(1983514746.09+0j)
48,(4.05099672207e-05+0j),(1983517187.5+0j)
49,(5.10382924404e-05+0j),(1983519628.91+0j)
50,(3.58466422767e-05+0j),(1983522070.31+0j)
51,(4.32608103438e-05+0j),(1983524511.72+0j)
52,(3.01704567391e-05+0j),(1983526953.12+0j)
53,(6.23567029834e-05+0j),(1983529394.53+0j)
54,(4.28157254646e-05+0j),(1983531835.94+0j)
55,(3.90163768316e-05+0j),(1983534277.34+0j)
56,(3.93387272197e-05+0j),(1983536718.75+0j)
57,(6.50244764984e-05+0j),(1983539160.16+0j)
58,(4.27989252785e-05+0j),(1983541601.56+0j)
59,(5.96619975113e-05+0j),(1983544042.97+0j)
60,(3.78146069124e-05+0j),(1983546484.38+0j)
61,(3.7011657696e-05+0j),(1983548925.78+0j)
62,(3.74758674297e-05+0j),(1983551367.19+0j)
63,(4.31700100307e-05+0j),(1983553808.59+0j)
64,(3.19761929859e-05+0j),(1983556250+0j)
65,(3.24993416143e-05+0j),(1983558691.41+0j)
