,0,1
0,(6.50382207823e-05+0j),(583150000+0j)
1,(0.000100686047517+0j),(583152441.406+0j)
2,(4.66123601655e-05+0j),(583154882.812+0j)
3,(5.35503641004e-05+0j),(583157324.219+0j)
4,(7.16990762157e-05+0j),(583159765.625+0j)
5,(5.9573638282e-05+0j),(583162207.031+0j)
6,(5.40089458809e-05+0j),(583164648.438+0j)
7,(5.75614831178e-05+0j),(583167089.844+0j)
8,(7.3807874287e-05+0j),(583169531.25+0j)
9,(7.53713684389e-05+0j),(583171972.656+0j)
10,(4.15388931287e-05+0j),(583174414.062+0j)
11,(3.84127561119e-05+0j),(583176855.469+0j)
12,(4.84384581796e-05+0j),(583179296.875+0j)
13,(5.13089325977e-05+0j),(583181738.281+0j)
14,(9.49335371843e-05+0j),(583184179.688+0j)
15,(1.67085745488e-05+0j),(583186621.094+0j)
16,(5.90878880757e-05+0j),(583189062.5+0j)
17,(7.41737094359e-05+0j),(583191503.906+0j)
18,(4.52337699244e-05+0j),(583193945.312+0j)
19,(4.4578955567e-05+0j),(583196386.719+0j)
20,(9.39811579883e-05+0j),(583198828.125+0j)
21,(0.000110826833406+0j),(583201269.531+0j)
22,(4.78891597595e-05+0j),(583203710.938+0j)
23,(9.12614559638e-05+0j),(583206152.344+0j)
24,(0.000142197328387+0j),(583208593.75+0j)
25,(0.000124432641314+0j),(583211035.156+0j)
26,(7.78795656515e-05+0j),(583213476.562+0j)
27,(3.48923058482e-05+0j),(583215917.969+0j)
28,(5.85897651035e-05+0j),(583218359.375+0j)
29,(3.14048411383e-05+0j),(583220800.781+0j)
30,(3.43491265085e-05+0j),(583223242.188+0j)
31,(5.99940249231e-05+0j),(583225683.594+0j)
32,(5.90601775912e-05+0j),(583228125+0j)
33,(2.73926052614e-05+0j),(583230566.406+0j)
34,(3.75048584829e-05+0j),(583233007.812+0j)
35,(3.27304369421e-05+0j),(583235449.219+0j)
36,(6.08374866715e-05+0j),(583237890.625+0j)
37,(6.57599957776e-05+0j),(583240332.031+0j)
38,(9.25143322092e-05+0j),(583242773.438+0j)
39,(7.04396807123e-05+0j),(583245214.844+0j)
40,(4.02731056965e-05+0j),(583247656.25+0j)
41,(4.58401300421e-05+0j),(583250097.656+0j)
42,(5.25431751157e-05+0j),(583252539.062+0j)
43,(5.06063188368e-05+0j),(583254980.469+0j)
44,(5.05790121679e-05+0j),(583257421.875+0j)
45,(3.69844055967e-05+0j),(583259863.281+0j)
46,(5.4037256632e-05+0j),(583262304.688+0j)
47,(4.5570282964e-05+0j),(583264746.094+0j)
48,(3.28814785462e-05+0j),(583267187.5+0j)
49,(3.85292223655e-05+0j),(583269628.906+0j)
50,(4.46767517133e-05+0j),(583272070.312+0j)
51,(4.8781024816e-05+0j),(583274511.719+0j)
52,(2.49711520155e-05+0j),(583276953.125+0j)
53,(7.34954664949e-05+0j),(583279394.531+0j)
54,(4.2253806896e-05+0j),(583281835.938+0j)
55,(5.18407541676e-05+0j),(583284277.344+0j)
56,(4.66418787255e-05+0j),(583286718.75+0j)
57,(8.51853765198e-05+0j),(583289160.156+0j)
58,(3.54722578777e-05+0j),(583291601.562+0j)
59,(1.79519629455e-05+0j),(583294042.969+0j)
60,(5.75870071771e-05+0j),(583296484.375+0j)
61,(5.92031065025e-05+0j),(583298925.781+0j)
62,(6.1478895077e-05+0j),(583301367.188+0j)
63,(5.80105188419e-05+0j),(583303808.594+0j)
64,(3.51377384504e-05+0j),(583306250+0j)
65,(6.02947548032e-05+0j),(583308691.406+0j)
66,(5.29719109181e-05+0j),(583311132.812+0j)
67,(6.72704118188e-05+0j),(583313574.219+0j)
68,(5.92793148826e-05+0j),(583316015.625+0j)
69,(5.08888988406e-05+0j),(583318457.031+0j)
70,(3.9396007196e-05+0j),(583320898.438+0j)
71,(5.20977337146e-05+0j),(583323339.844+0j)
72,(3.79724915547e-05+0j),(583325781.25+0j)
73,(5.65368354728e-05+0j),(583328222.656+0j)
74,(6.1182960053e-05+0j),(583330664.062+0j)
75,(3.16063014907e-05+0j),(583333105.469+0j)
76,(5.66201124457e-05+0j),(583335546.875+0j)
77,(6.10561983194e-05+0j),(583337988.281+0j)
78,(5.03013434354e-05+0j),(583340429.688+0j)
79,(0.000100442506664+0j),(583342871.094+0j)
80,(4.55911576864e-05+0j),(583345312.5+0j)
81,(5.63354042242e-05+0j),(583347753.906+0j)
82,(3.20989383908e-05+0j),(583350195.312+0j)
83,(5.48835014342e-05+0j),(583352636.719+0j)
84,(3.07739064738e-05+0j),(583355078.125+0j)
85,(8.0351906945e-05+0j),(583357519.531+0j)
86,(4.82578907395e-05+0j),(583359960.938+0j)
87,(9.3447524705e-05+0j),(583362402.344+0j)
88,(5.15277242812e-05+0j),(583364843.75+0j)
89,(4.72103056381e-05+0j),(583367285.156+0j)
90,(6.74687107676e-05+0j),(583369726.562+0j)
91,(2.88806586468e-05+0j),(583372167.969+0j)
92,(6.55543262837e-05+0j),(583374609.375+0j)
93,(4.69339065603e-05+0j),(583377050.781+0j)
94,(8.04083465482e-05+0j),(583379492.188+0j)
95,(7.15429341653e-05+0j),(583381933.594+0j)
96,(6.41342412564e-05+0j),(583384375+0j)
97,(7.07283543306e-05+0j),(583386816.406+0j)
98,(7.94073712314e-05+0j),(583389257.812+0j)
99,(3.67804459529e-05+0j),(583391699.219+0j)
100,(2.94025303447e-05+0j),(583394140.625+0j)
101,(4.65821794933e-05+0j),(583396582.031+0j)
102,(4.90291495225e-05+0j),(583399023.438+0j)
103,(6.33357194602e-05+0j),(583401464.844+0j)
104,(4.83465883008e-05+0j),(583403906.25+0j)
105,(3.53305258614e-05+0j),(583406347.656+0j)
106,(3.52874158125e-05+0j),(583408789.062+0j)
107,(4.55304325442e-05+0j),(583411230.469+0j)
108,(5.2410268836e-05+0j),(583413671.875+0j)
109,(8.6959786131e-05+0j),(583416113.281+0j)
110,(9.27844230318e-05+0j),(583418554.688+0j)
111,(3.32595518557e-05+0j),(583420996.094+0j)
112,(8.06396637927e-05+0j),(583423437.5+0j)
113,(5.06036158185e-05+0j),(583425878.906+0j)
114,(5.30238903593e-05+0j),(583428320.312+0j)
115,(5.72009957978e-05+0j),(583430761.719+0j)
116,(7.70264814491e-05+0j),(583433203.125+0j)
117,(0.000147812446812+0j),(583435644.531+0j)
118,(6.71201560181e-05+0j),(583438085.938+0j)
119,(6.70867666486e-05+0j),(583440527.344+0j)
120,(6.09240596532e-05+0j),(583442968.75+0j)
121,(9.67532905634e-05+0j),(583445410.156+0j)
122,(7.59063041187e-05+0j),(583447851.562+0j)
123,(5.42268062418e-05+0j),(583450292.969+0j)
124,(6.95573326084e-05+0j),(583452734.375+0j)
125,(0.000104260710941+0j),(583455175.781+0j)
126,(9.78279786068e-05+0j),(583457617.188+0j)
127,(7.03805199009e-05+0j),(583460058.594+0j)
128,(5.93206641497e-05+0j),(583462500+0j)
129,(4.96188331454e-05+0j),(583464941.406+0j)
130,(7.01213430148e-05+0j),(583467382.812+0j)
131,(4.94297892146e-05+0j),(583469824.219+0j)
132,(9.26781503949e-05+0j),(583472265.625+0j)
133,(8.2560996816e-05+0j),(583474707.031+0j)
134,(6.78288561176e-05+0j),(583477148.438+0j)
135,(4.86425560666e-05+0j),(583479589.844+0j)
136,(0.00011158779671+0j),(583482031.25+0j)
137,(0.000116816714581+0j),(583484472.656+0j)
138,(0.000124470476294+0j),(583486914.062+0j)
139,(4.05481223424e-05+0j),(583489355.469+0j)
140,(7.77680397732e-05+0j),(583491796.875+0j)
141,(9.93606445263e-05+0j),(583494238.281+0j)
142,(5.46216542716e-05+0j),(583496679.688+0j)
143,(7.51759653213e-05+0j),(583499121.094+0j)
144,(7.32328626327e-05+0j),(583501562.5+0j)
145,(7.30741012376e-05+0j),(583504003.906+0j)
146,(0.000119770134916+0j),(583506445.312+0j)
147,(0.00012159346079+0j),(583508886.719+0j)
148,(6.95678027114e-05+0j),(583511328.125+0j)
149,(5.96057652729e-05+0j),(583513769.531+0j)
150,(8.07915494079e-05+0j),(583516210.938+0j)
151,(5.60281296202e-05+0j),(583518652.344+0j)
152,(0.000102597587102+0j),(583521093.75+0j)
153,(4.26334663644e-05+0j),(583523535.156+0j)
154,(5.08091070515e-05+0j),(583525976.562+0j)
155,(6.34055977571e-05+0j),(583528417.969+0j)
156,(6.97113646311e-05+0j),(583530859.375+0j)
157,(6.41719816485e-05+0j),(583533300.781+0j)
158,(8.1579615653e-05+0j),(583535742.188+0j)
159,(6.93284382578e-05+0j),(583538183.594+0j)
160,(4.28062921856e-05+0j),(583540625+0j)
161,(4.877208994e-05+0j),(583543066.406+0j)
162,(7.85502852523e-05+0j),(583545507.812+0j)
163,(6.97380091879e-05+0j),(583547949.219+0j)
164,(6.38465571683e-05+0j),(583550390.625+0j)
165,(9.67465530266e-05+0j),(583552832.031+0j)
166,(4.17140763602e-05+0j),(583555273.438+0j)
167,(0.000133892768645+0j),(583557714.844+0j)
168,(7.32585467631e-05+0j),(583560156.25+0j)
169,(5.59215295652e-05+0j),(583562597.656+0j)
170,(6.89482985763e-05+0j),(583565039.062+0j)
171,(8.27814074e-05+0j),(583567480.469+0j)
172,(6.8250039476e-05+0j),(583569921.875+0j)
173,(4.75376655231e-05+0j),(583572363.281+0j)
174,(1.86245106306e-05+0j),(583574804.688+0j)
175,(6.72867899993e-05+0j),(583577246.094+0j)
176,(4.77361390949e-05+0j),(583579687.5+0j)
177,(6.73677568557e-05+0j),(583582128.906+0j)
178,(8.07790202089e-05+0j),(583584570.312+0j)
179,(8.22911097202e-05+0j),(583587011.719+0j)
180,(7.14574125595e-05+0j),(583589453.125+0j)
181,(7.23275297787e-05+0j),(583591894.531+0j)
182,(6.5416788857e-05+0j),(583594335.938+0j)
183,(0.000105176273792+0j),(583596777.344+0j)
184,(7.89232872194e-05+0j),(583599218.75+0j)
185,(4.93034676765e-05+0j),(583601660.156+0j)
186,(7.57093075663e-05+0j),(583604101.562+0j)
187,(5.98030674155e-05+0j),(583606542.969+0j)
188,(0.000127870516735+0j),(583608984.375+0j)
189,(4.91534519824e-05+0j),(583611425.781+0j)
190,(8.05978779681e-05+0j),(583613867.188+0j)
191,(5.26138901478e-05+0j),(583616308.594+0j)
192,(5.20089597558e-05+0j),(583618750+0j)
193,(6.96931019775e-05+0j),(583621191.406+0j)
194,(5.28646050952e-05+0j),(583623632.812+0j)
195,(8.33320737001e-05+0j),(583626074.219+0j)
196,(6.04466767982e-05+0j),(583628515.625+0j)
197,(7.62355775805e-05+0j),(583630957.031+0j)
198,(6.31204384263e-05+0j),(583633398.438+0j)
199,(0.000118756448501+0j),(583635839.844+0j)
200,(9.92510904325e-05+0j),(583638281.25+0j)
201,(5.43619644304e-05+0j),(583640722.656+0j)
202,(0.000120177093777+0j),(583643164.062+0j)
203,(9.33248302317e-05+0j),(583645605.469+0j)
204,(7.92579958215e-05+0j),(583648046.875+0j)
205,(6.67697386234e-05+0j),(583650488.281+0j)
206,(0.000158320995979+0j),(583652929.688+0j)
207,(4.9750040489e-05+0j),(583655371.094+0j)
208,(0.000103577476693+0j),(583657812.5+0j)
209,(7.83384020906e-05+0j),(583660253.906+0j)
210,(4.78178844787e-05+0j),(583662695.312+0j)
211,(6.54315081192e-05+0j),(583665136.719+0j)
212,(9.94761430775e-05+0j),(583667578.125+0j)
213,(8.77908460097e-05+0j),(583670019.531+0j)
214,(4.31009684689e-05+0j),(583672460.938+0j)
215,(6.67161075398e-05+0j),(583674902.344+0j)
216,(8.22272704681e-05+0j),(583677343.75+0j)
217,(4.13459893025e-05+0j),(583679785.156+0j)
218,(7.96485983301e-05+0j),(583682226.562+0j)
219,(7.52702835598e-05+0j),(583684667.969+0j)
220,(9.0835019364e-05+0j),(583687109.375+0j)
221,(0.000106039711682+0j),(583689550.781+0j)
222,(7.25361387595e-05+0j),(583691992.188+0j)
223,(4.92344115628e-05+0j),(583694433.594+0j)
224,(7.95057494543e-05+0j),(583696875+0j)
225,(6.33017480141e-05+0j),(583699316.406+0j)
226,(9.42558544921e-05+0j),(583701757.812+0j)
227,(0.00012161534687+0j),(583704199.219+0j)
228,(9.01579187484e-05+0j),(583706640.625+0j)
229,(9.16514254641e-05+0j),(583709082.031+0j)
230,(8.61283187987e-05+0j),(583711523.438+0j)
231,(6.6755223088e-05+0j),(583713964.844+0j)
232,(6.33466042927e-05+0j),(583716406.25+0j)
233,(8.7970365712e-05+0j),(583718847.656+0j)
234,(0.000102180048998+0j),(583721289.062+0j)
235,(7.48468373786e-05+0j),(583723730.469+0j)
236,(8.28936026664e-05+0j),(583726171.875+0j)
