,0,1
0,0.000261222943664,582650000.0
1,0.000207739591133,582651220.703
2,0.000300385960145,582652441.406
3,0.000253973179497,582653662.109
4,0.000391955371015,582654882.812
5,0.000248868804192,582656103.516
6,7.33760680305e-05,582657324.219
7,0.000313171301968,582658544.922
8,0.000121252051031,582659765.625
9,0.000298458646284,582660986.328
10,0.000195320651983,582662207.031
11,0.000184681863175,582663427.734
12,0.000223880750127,582664648.438
13,0.000350331596565,582665869.141
14,0.000213545368752,582667089.844
15,0.000301722553559,582668310.547
16,0.000243761081947,582669531.25
17,0.000148797829752,582670751.953
18,0.000498963519931,582671972.656
19,0.000243610644247,582673193.359
20,0.000293206598144,582674414.062
21,0.000142264907481,582675634.766
22,0.000215827370994,582676855.469
23,0.000253532081842,582678076.172
24,0.000217680149944,582679296.875
25,0.000349268811988,582680517.578
26,0.000189884303836,582681738.281
27,0.000407376355724,582682958.984
28,0.00016062046052,582684179.688
29,0.00027259165654,582685400.391
30,0.000169248349266,582686621.094
31,0.000201471004402,582687841.797
32,0.00033038231777,582689062.5
33,0.000304846733343,582690283.203
34,0.000186435849173,582691503.906
35,0.000355898431735,582692724.609
36,0.000321510015056,582693945.312
37,0.000102736565168,582695166.016
38,0.000187782628927,582696386.719
39,0.000175020541064,582697607.422
40,0.000150864754687,582698828.125
41,0.000235530445934,582700048.828
42,0.000201792616281,582701269.531
43,0.000306414149236,582702490.234
44,0.000157846487127,582703710.938
45,0.000222930248128,582704931.641
46,0.000332484545652,582706152.344
47,9.38417506404e-05,582707373.047
48,0.000129131221911,582708593.75
49,0.000226523843594,582709814.453
50,0.000193403990124,582711035.156
51,0.000190278835362,582712255.859
52,0.000205490592634,582713476.562
53,0.000157423186465,582714697.266
54,0.000252407306107,582715917.969
55,0.000210052909097,582717138.672
56,0.000120988639537,582718359.375
57,0.000108312335215,582719580.078
58,0.000170170300407,582720800.781
59,0.000153820714331,582722021.484
60,0.000164664612385,582723242.188
61,0.000395535404095,582724462.891
62,0.000409319065511,582725683.594
63,0.000220601039473,582726904.297
64,0.000210503450944,582728125.0
65,0.000185980214155,582729345.703
66,8.6302155978e-05,582730566.406
67,0.000368090899428,582731787.109
68,0.000155789297423,582733007.812
69,0.000243538146606,582734228.516
70,0.000251403689617,582735449.219
71,6.93394904374e-05,582736669.922
72,0.000230821387959,582737890.625
73,8.76918347785e-05,582739111.328
74,0.000176858200575,582740332.031
75,0.00025741168065,582741552.734
76,0.000274697551504,582742773.438
77,0.000424859172199,582743994.141
78,0.000179233640665,582745214.844
79,0.000291833712254,582746435.547
80,0.000222863163799,582747656.25
81,0.000282607710687,582748876.953
82,0.000266310293227,582750097.656
83,0.000213713414269,582751318.359
84,0.000139951443998,582752539.062
85,0.000127138046082,582753759.766
86,0.000263708789134,582754980.469
87,0.000163526943652,582756201.172
88,0.000201750153792,582757421.875
89,0.000299168983474,582758642.578
90,0.000402557023335,582759863.281
91,0.000269225798547,582761083.984
92,0.000136737158755,582762304.688
93,0.000242806330789,582763525.391
94,0.000200078968192,582764746.094
95,0.000133907175041,582765966.797
96,0.000112785717647,582767187.5
97,0.000212200669921,582768408.203
98,0.000277773186099,582769628.906
99,0.000306655943859,582770849.609
100,9.60715406109e-05,582772070.312
101,0.000251856807154,582773291.016
102,0.000321424362483,582774511.719
103,0.000236852036323,582775732.422
104,0.000343978987075,582776953.125
105,0.000305401277728,582778173.828
106,0.000353648414603,582779394.531
107,0.000228834527661,582780615.234
108,0.000227623997489,582781835.938
109,0.000144093093695,582783056.641
110,0.000203776478884,582784277.344
111,0.000233559316257,582785498.047
112,0.000310431205435,582786718.75
113,0.000153863380547,582787939.453
114,0.000246671464993,582789160.156
115,0.0003039999865,582790380.859
116,0.000205764663406,582791601.562
117,0.000178588132258,582792822.266
118,0.000172032872797,582794042.969
119,0.0003536309232,582795263.672
120,0.000277340208413,582796484.375
121,0.000116062961752,582797705.078
122,0.000120850658277,582798925.781
123,0.000161223317264,582800146.484
124,0.000152416483616,582801367.188
125,0.000199930305826,582802587.891
126,0.000161703399499,582803808.594
127,0.000214194355067,582805029.297
128,0.000253081932897,582806250.0
129,0.000264556525508,582807470.703
130,0.00014147037291,582808691.406
131,0.000137678129249,582809912.109
132,0.000191258019186,582811132.812
133,0.000318712787703,582812353.516
134,0.000295805861242,582813574.219
135,0.000173649197677,582814794.922
136,0.000163384785992,582816015.625
137,0.00029102305416,582817236.328
138,0.000242381269345,582818457.031
139,0.000398019386921,582819677.734
140,0.000149170373334,582820898.438
141,0.000272990990197,582822119.141
142,0.000180972798262,582823339.844
143,0.000323389976984,582824560.547
144,0.000214749408769,582825781.25
145,0.000209772726521,582827001.953
146,0.000201940856641,582828222.656
147,0.00025583684328,582829443.359
148,0.000230708421441,582830664.062
149,0.00021694067982,582831884.766
150,0.000192779029021,582833105.469
151,0.000194477572222,582834326.172
152,0.000212051309063,582835546.875
153,0.00011519016698,582836767.578
154,0.000327129033394,582837988.281
155,0.000392668269342,582839208.984
156,0.000217190769035,582840429.688
157,0.000152015942149,582841650.391
158,0.000117713563668,582842871.094
159,0.000135968424729,582844091.797
160,0.000153054890689,582845312.5
161,0.000213349616388,582846533.203
162,0.000236457912251,582847753.906
163,0.000195742934011,582848974.609
164,0.000413884437876,582850195.312
165,0.000153208093252,582851416.016
166,0.000134311660076,582852636.719
167,0.000156233043526,582853857.422
168,0.000342298328178,582855078.125
169,0.000229677636526,582856298.828
170,0.000226043106522,582857519.531
171,0.000164832788869,582858740.234
172,0.000214900603169,582859960.938
173,0.000168831102201,582861181.641
174,0.000229903118452,582862402.344
175,0.000136229646159,582863623.047
176,0.000204446681892,582864843.75
177,0.000237429980189,582866064.453
178,0.00014306709636,582867285.156
179,0.000295375735732,582868505.859
180,0.000143777098856,582869726.562
181,0.000285935093416,582870947.266
182,9.76773080765e-05,582872167.969
183,0.000183214098797,582873388.672
184,0.000155858273502,582874609.375
185,0.000182118325029,582875830.078
186,0.000381053483579,582877050.781
