,0,1
0,3.6261502828e-05,2158650000.0
1,3.65061860066e-05,2158652441.41
2,1.36341932375e-05,2158654882.81
3,1.51130261656e-05,2158657324.22
4,3.21072875522e-05,2158659765.62
5,2.96884336421e-05,2158662207.03
6,2.833439612e-05,2158664648.44
7,1.14685390145e-05,2158667089.84
8,1.50639953063e-05,2158669531.25
9,4.93850820931e-05,2158671972.66
10,2.39987348323e-05,2158674414.06
11,2.52224272117e-05,2158676855.47
12,3.21070983773e-05,2158679296.88
13,1.49444222188e-05,2158681738.28
14,4.1388819227e-05,2158684179.69
15,3.0853520002e-05,2158686621.09
16,2.58026957454e-05,2158689062.5
17,1.60633753694e-05,2158691503.91
18,3.10884570354e-05,2158693945.31
19,4.01047363994e-05,2158696386.72
20,3.20717444993e-05,2158698828.12
21,4.23323799623e-05,2158701269.53
22,1.55928173626e-05,2158703710.94
23,2.68018484348e-05,2158706152.34
24,2.70210912277e-05,2158708593.75
25,2.53387188422e-05,2158711035.16
26,4.14891037508e-05,2158713476.56
27,1.51785807248e-05,2158715917.97
28,3.10726172756e-05,2158718359.38
29,1.91222788999e-05,2158720800.78
30,1.85331646207e-05,2158723242.19
31,3.53422947228e-05,2158725683.59
32,2.70504006039e-05,2158728125.0
33,1.89522015717e-05,2158730566.41
34,2.45396240643e-05,2158733007.81
35,2.98328159261e-05,2158735449.22
36,1.53898727149e-05,2158737890.62
37,3.61689963029e-05,2158740332.03
38,2.18518653128e-05,2158742773.44
39,2.53779380728e-05,2158745214.84
40,4.63510768896e-05,2158747656.25
41,1.98814814212e-05,2158750097.66
42,3.099839887e-05,2158752539.06
43,3.26397748722e-05,2158754980.47
44,2.17219330807e-05,2158757421.88
45,2.50887969742e-05,2158759863.28
46,2.52534337051e-05,2158762304.69
47,4.09542954003e-05,2158764746.09
48,1.57536778715e-05,2158767187.5
49,2.56636340055e-05,2158769628.91
50,3.61832680937e-05,2158772070.31
51,2.44422953983e-05,2158774511.72
52,3.99185373681e-05,2158776953.12
53,2.83833687718e-05,2158779394.53
54,2.69725896942e-05,2158781835.94
55,3.21198676829e-05,2158784277.34
56,3.03688539134e-05,2158786718.75
57,1.37256301969e-05,2158789160.16
58,3.50197769876e-05,2158791601.56
59,1.91905019165e-05,2158794042.97
60,5.03946139361e-05,2158796484.38
61,1.74320684891e-05,2158798925.78
62,4.61513227492e-05,2158801367.19
63,2.17650340346e-05,2158803808.59
64,2.35172319663e-05,2158806250.0
65,2.32818056247e-05,2158808691.41
66,2.74998565146e-05,2158811132.81
67,2.28097305808e-05,2158813574.22
68,2.54768310697e-05,2158816015.62
69,2.74830581475e-05,2158818457.03
70,2.01055445359e-05,2158820898.44
71,1.48310191435e-05,2158823339.84
72,2.62707890215e-05,2158825781.25
73,2.53937778325e-05,2158828222.66
74,4.3273135816e-05,2158830664.06
75,3.59521072824e-05,2158833105.47
76,2.13151652133e-05,2158835546.88
77,3.93254922528e-05,2158837988.28
78,2.19294961425e-05,2158840429.69
79,2.52778063441e-05,2158842871.09
80,2.33034443227e-05,2158845312.5
81,5.6252185459e-05,2158847753.91
82,2.90271855192e-05,2158850195.31
83,2.58763793681e-05,2158852636.72
84,8.64582543727e-05,2158855078.12
85,2.47895241046e-05,2158857519.53
86,4.53287539131e-05,2158859960.94
87,2.58827167272e-05,2158862402.34
88,3.20586332236e-05,2158864843.75
89,3.62104183296e-05,2158867285.16
90,2.213404332e-05,2158869726.56
91,2.75486090686e-05,2158872167.97
92,4.35618858319e-05,2158874609.38
93,2.10138496186e-05,2158877050.78
94,2.16600419662e-05,2158879492.19
95,3.38963036484e-05,2158881933.59
96,3.15070719807e-05,2158884375.0
97,1.98928610189e-05,2158886816.41
98,3.76801363018e-05,2158889257.81
99,3.12588817906e-05,2158891699.22
100,5.09953715664e-05,2158894140.62
101,2.12297291e-05,2158896582.03
102,2.86866052193e-05,2158899023.44
103,5.51493030798e-05,2158901464.84
104,3.35409167747e-05,2158903906.25
105,3.26744702761e-05,2158906347.66
106,3.78718032152e-05,2158908789.06
107,3.32499403157e-05,2158911230.47
108,1.03441243482e-05,2158913671.88
109,3.0689243431e-05,2158916113.28
110,4.04109960073e-05,2158918554.69
111,5.14284802193e-05,2158920996.09
112,3.5367669625e-05,2158923437.5
113,4.16095208493e-05,2158925878.91
114,3.91706853407e-05,2158928320.31
115,3.34694996127e-05,2158930761.72
116,7.84233561717e-05,2158933203.12
117,2.47293100983e-05,2158935644.53
118,4.83979092678e-05,2158938085.94
119,4.51748928754e-05,2158940527.34
120,4.55587723991e-05,2158942968.75
121,1.80043443834e-05,2158945410.16
122,2.93086759484e-05,2158947851.56
123,2.37236581597e-05,2158950292.97
124,3.74816481781e-05,2158952734.38
125,5.49702854187e-05,2158955175.78
126,3.71114183508e-05,2158957617.19
127,3.32142080879e-05,2158960058.59
128,3.35397489835e-05,2158962500.0
129,1.96020628209e-05,2158964941.41
130,4.03410922445e-05,2158967382.81
131,3.28695095959e-05,2158969824.22
132,2.99999646813e-05,2158972265.62
133,4.71665152872e-05,2158974707.03
134,1.45088988575e-05,2158977148.44
135,5.27251322637e-05,2158979589.84
136,4.50007028121e-05,2158982031.25
137,5.36559018656e-05,2158984472.66
138,2.45632945735e-05,2158986914.06
139,3.44885593222e-05,2158989355.47
140,4.00101416744e-05,2158991796.88
141,3.7666708522e-05,2158994238.28
142,2.8428474252e-05,2158996679.69
143,3.30919756379e-05,2158999121.09
144,7.98938999651e-05,2159001562.5
145,2.83763074549e-05,2159004003.91
146,6.02262043685e-05,2159006445.31
147,4.33586974395e-05,2159008886.72
148,1.8874905436e-05,2159011328.12
149,1.70608236658e-05,2159013769.53
150,5.08226876264e-05,2159016210.94
151,2.93918692478e-05,2159018652.34
152,3.80836281693e-05,2159021093.75
153,4.3171858124e-05,2159023535.16
154,2.20938363782e-05,2159025976.56
155,4.3111249397e-05,2159028417.97
156,2.22587641474e-05,2159030859.38
157,2.99123512377e-05,2159033300.78
158,1.17583376777e-05,2159035742.19
159,3.22824926116e-05,2159038183.59
160,3.59925397788e-05,2159040625.0
161,3.88899425161e-05,2159043066.41
162,3.12062875309e-05,2159045507.81
163,2.48146316153e-05,2159047949.22
164,3.84289960493e-05,2159050390.62
165,2.45673927566e-05,2159052832.03
166,2.54486658378e-05,2159055273.44
167,5.5372263887e-05,2159057714.84
168,5.7070494222e-05,2159060156.25
169,3.1856863643e-05,2159062597.66
170,6.66881096549e-05,2159065039.06
171,4.10276115872e-05,2159067480.47
172,3.60530139005e-05,2159069921.88
173,2.96777507174e-05,2159072363.28
174,4.90166130476e-05,2159074804.69
175,4.53617649327e-05,2159077246.09
176,3.57720346074e-05,2159079687.5
177,4.3923722842e-05,2159082128.91
178,3.93994232581e-05,2159084570.31
179,2.94261735689e-05,2159087011.72
180,3.04596378555e-05,2159089453.12
181,3.37579112966e-05,2159091894.53
182,4.29981992056e-05,2159094335.94
183,3.77820397262e-05,2159096777.34
184,4.94626146974e-05,2159099218.75
185,1.09645734483e-05,2159101660.16
186,4.42429591203e-05,2159104101.56
187,2.43183912971e-05,2159106542.97
188,2.99004714179e-05,2159108984.38
189,5.05540010636e-05,2159111425.78
190,5.02216862515e-05,2159113867.19
191,2.7016913009e-05,2159116308.59
192,2.78104580502e-05,2159118750.0
193,4.8992671509e-05,2159121191.41
194,3.66114836652e-05,2159123632.81
195,3.09351489705e-05,2159126074.22
196,4.5403270633e-05,2159128515.62
197,3.0470368074e-05,2159130957.03
198,5.12038677698e-05,2159133398.44
199,4.08400010201e-05,2159135839.84
200,3.36981684086e-05,2159138281.25
201,3.53387586074e-05,2159140722.66
202,4.17953669967e-05,2159143164.06
203,7.98006658442e-05,2159145605.47
204,2.76916252915e-05,2159148046.88
205,3.17892263411e-05,2159150488.28
206,4.4165939471e-05,2159152929.69
207,4.82063587697e-05,2159155371.09
208,4.04271522711e-05,2159157812.5
209,3.66561689589e-05,2159160253.91
210,6.08945374552e-05,2159162695.31
211,2.80651729554e-05,2159165136.72
212,2.51098117587e-05,2159167578.12
213,4.04170932597e-05,2159170019.53
214,7.03288096702e-05,2159172460.94
215,5.24717943335e-05,2159174902.34
216,8.22812144179e-05,2159177343.75
217,5.57366547582e-05,2159179785.16
218,5.11590005772e-05,2159182226.56
219,3.61997845175e-05,2159184667.97
220,6.03151856922e-05,2159187109.38
221,7.1039001341e-05,2159189550.78
222,3.01535328617e-05,2159191992.19
223,6.00089042564e-05,2159194433.59
224,3.43245519616e-05,2159196875.0
225,4.72622959933e-05,2159199316.41
226,4.32582492067e-05,2159201757.81
227,7.05459096935e-05,2159204199.22
