,0,1
0,3.03280448861e-05,1964400000.0
1,4.11568034906e-05,1964402441.41
2,5.15854844707e-05,1964404882.81
3,3.82126381737e-05,1964407324.22
4,2.30955556617e-05,1964409765.62
5,2.4859653422e-05,1964412207.03
6,2.47779880738e-05,1964414648.44
7,3.49509573425e-05,1964417089.84
8,4.24753015977e-05,1964419531.25
9,2.06170407182e-05,1964421972.66
10,6.24598105787e-05,1964424414.06
11,2.86116592179e-05,1964426855.47
12,3.3705648093e-05,1964429296.88
13,3.02281132463e-05,1964431738.28
14,1.46995744217e-05,1964434179.69
15,2.84691086563e-05,1964436621.09
16,1.56023415911e-05,1964439062.5
17,3.36250886903e-05,1964441503.91
18,3.82344369427e-05,1964443945.31
19,2.91006599582e-05,1964446386.72
20,2.84321959043e-05,1964448828.12
21,2.55628274317e-05,1964451269.53
22,5.81893036724e-05,1964453710.94
23,5.98689766775e-05,1964456152.34
24,5.36578008905e-05,1964458593.75
25,4.27247432526e-05,1964461035.16
26,3.77286305593e-05,1964463476.56
27,2.71438930213e-05,1964465917.97
28,5.53793615836e-05,1964468359.38
29,2.09205973078e-05,1964470800.78
30,2.3520371542e-05,1964473242.19
31,1.64647572092e-05,1964475683.59
32,2.68686744676e-05,1964478125.0
33,3.60125704901e-05,1964480566.41
34,4.35987349192e-05,1964483007.81
35,2.53854213952e-05,1964485449.22
36,4.96833017678e-05,1964487890.62
37,2.97415917885e-05,1964490332.03
38,2.45140090556e-05,1964492773.44
39,4.3722018745e-05,1964495214.84
40,2.4652814318e-05,1964497656.25
41,2.97374444926e-05,1964500097.66
42,2.31657741097e-05,1964502539.06
43,3.29692993546e-05,1964504980.47
44,2.96324815281e-05,1964507421.88
45,3.36998928105e-05,1964509863.28
46,2.3733569833e-05,1964512304.69
47,3.09193237626e-05,1964514746.09
48,4.03757076128e-05,1964517187.5
49,2.32984530157e-05,1964519628.91
50,2.87075636152e-05,1964522070.31
51,5.10024474352e-05,1964524511.72
52,5.32924968866e-05,1964526953.12
53,3.73654002033e-05,1964529394.53
54,4.50898514828e-05,1964531835.94
55,6.32709052297e-05,1964534277.34
56,2.81890370388e-05,1964536718.75
57,3.16562945955e-05,1964539160.16
58,5.00869318785e-05,1964541601.56
59,3.6831232137e-05,1964544042.97
60,1.94208223547e-05,1964546484.38
61,3.14573262585e-05,1964548925.78
62,5.71115378989e-05,1964551367.19
63,5.4690252e-05,1964553808.59
64,2.83009212581e-05,1964556250.0
65,7.14985580998e-05,1964558691.41
66,4.37005292042e-05,1964561132.81
67,3.89915148844e-05,1964563574.22
68,2.69633128482e-05,1964566015.62
69,4.52474887425e-05,1964568457.03
70,6.66115520289e-05,1964570898.44
71,4.67201934953e-05,1964573339.84
72,2.66865354206e-05,1964575781.25
73,3.76885764126e-05,1964578222.66
74,4.01802390115e-05,1964580664.06
75,5.36188490514e-05,1964583105.47
76,5.65118134546e-05,1964585546.88
77,5.71904165554e-05,1964587988.28
78,3.70432062482e-05,1964590429.69
79,1.78976224561e-05,1964592871.09
80,5.46424089407e-05,1964595312.5
81,4.32291781181e-05,1964597753.91
82,3.9768514398e-05,1964600195.31
83,4.46259073215e-05,1964602636.72
84,4.19460848207e-05,1964605078.12
85,3.62759856216e-05,1964607519.53
86,5.93656695855e-05,1964609960.94
87,7.82772985986e-05,1964612402.34
88,3.80076453439e-05,1964614843.75
89,2.81796237687e-05,1964617285.16
90,4.04896527471e-05,1964619726.56
91,2.56726161751e-05,1964622167.97
92,2.69227311946e-05,1964624609.38
93,3.01073196169e-05,1964627050.78
94,3.86279498343e-05,1964629492.19
95,5.33295606147e-05,1964631933.59
96,5.67447823414e-05,1964634375.0
97,3.94822018279e-05,1964636816.41
98,3.39767248079e-05,1964639257.81
99,8.94308614079e-05,1964641699.22
100,5.57778112125e-05,1964644140.62
101,5.62280256418e-05,1964646582.03
102,4.81143542856e-05,1964649023.44
103,7.33507695259e-05,1964651464.84
104,3.12296106131e-05,1964653906.25
105,1.66735935636e-05,1964656347.66
106,3.91141766158e-05,1964658789.06
107,2.94077708531e-05,1964661230.47
108,3.43668580172e-05,1964663671.88
109,4.36420123151e-05,1964666113.28
110,3.99013370043e-05,1964668554.69
111,2.52632435149e-05,1964670996.09
112,3.7582769437e-05,1964673437.5
113,2.81436095975e-05,1964675878.91
114,5.20044413861e-05,1964678320.31
115,3.29405738739e-05,1964680761.72
116,4.99280758959e-05,1964683203.12
117,1.77415186045e-05,1964685644.53
118,5.36411498615e-05,1964688085.94
119,4.08588821301e-05,1964690527.34
120,3.44058717019e-05,1964692968.75
121,4.75187262055e-05,1964695410.16
122,4.34810826846e-05,1964697851.56
123,3.96232499043e-05,1964700292.97
124,3.3656386222e-05,1964702734.38
125,2.72767229035e-05,1964705175.78
126,5.14564271725e-05,1964707617.19
127,4.42057025793e-05,1964710058.59
128,1.43796396515e-05,1964712500.0
129,6.87512510922e-05,1964714941.41
130,7.18134688213e-05,1964717382.81
131,6.67404237902e-05,1964719824.22
132,8.87336718733e-05,1964722265.62
133,6.54175164527e-05,1964724707.03
134,4.51598316431e-05,1964727148.44
135,7.33892229619e-05,1964729589.84
136,7.17690054444e-05,1964732031.25
137,2.38841021201e-05,1964734472.66
138,5.03669180034e-05,1964736914.06
139,4.04232887377e-05,1964739355.47
140,4.80400958622e-05,1964741796.88
141,4.78027213831e-05,1964744238.28
142,7.09216474206e-05,1964746679.69
143,3.80066958314e-05,1964749121.09
144,4.22265911766e-05,1964751562.5
145,5.97853613726e-05,1964754003.91
146,5.17783919349e-05,1964756445.31
147,5.24021743331e-05,1964758886.72
148,2.54157966992e-05,1964761328.12
149,3.51084418071e-05,1964763769.53
150,8.4692328528e-05,1964766210.94
151,4.62772695755e-05,1964768652.34
152,4.63258911623e-05,1964771093.75
153,6.59782745061e-05,1964773535.16
154,0.000108072228613,1964775976.56
155,8.77800703165e-05,1964778417.97
156,7.73641731939e-05,1964780859.38
157,6.10599963693e-05,1964783300.78
158,5.39539723832e-05,1964785742.19
159,4.70103768748e-05,1964788183.59
160,4.73214713566e-05,1964790625.0
161,0.000104898950667,1964793066.41
162,6.18905542069e-05,1964795507.81
163,4.04966740462e-05,1964797949.22
164,5.7417590142e-05,1964800390.62
165,6.85582854203e-05,1964802832.03
166,4.3521529733e-05,1964805273.44
167,4.44393335783e-05,1964807714.84
168,7.86008095019e-05,1964810156.25
169,3.4774413507e-05,1964812597.66
170,6.66506675771e-05,1964815039.06
171,5.26235344296e-05,1964817480.47
172,5.37454470759e-05,1964819921.88
173,3.10406030621e-05,1964822363.28
174,3.30394796038e-05,1964824804.69
175,5.53018253413e-05,1964827246.09
176,3.86777537642e-05,1964829687.5
177,7.30841929908e-05,1964832128.91
178,7.76277229306e-05,1964834570.31
179,7.5980758993e-05,1964837011.72
180,3.59659097739e-05,1964839453.12
181,3.91103167203e-05,1964841894.53
182,3.73776601919e-05,1964844335.94
183,2.39509390667e-05,1964846777.34
184,3.74763585569e-05,1964849218.75
185,5.03088958794e-05,1964851660.16
186,5.39014617971e-05,1964854101.56
187,5.24503884662e-05,1964856542.97
188,6.79208314978e-05,1964858984.38
189,4.48153623438e-05,1964861425.78
190,6.40973303234e-05,1964863867.19
191,5.96202662564e-05,1964866308.59
192,5.94989178353e-05,1964868750.0
193,2.83326753561e-05,1964871191.41
194,4.65104239993e-05,1964873632.81
195,3.12251358991e-05,1964876074.22
196,7.17047078069e-05,1964878515.62
197,4.04578204325e-05,1964880957.03
198,5.36693478352e-05,1964883398.44
199,7.94876177679e-05,1964885839.84
200,4.4742890168e-05,1964888281.25
201,4.31423359259e-05,1964890722.66
202,5.12112746947e-05,1964893164.06
203,5.98012265982e-05,1964895605.47
204,3.50432710547e-05,1964898046.88
205,5.40430701221e-05,1964900488.28
206,6.41607766738e-05,1964902929.69
207,5.40078035556e-05,1964905371.09
208,5.56434715691e-05,1964907812.5
209,7.31707623345e-05,1964910253.91
210,3.84398190363e-05,1964912695.31
211,6.09238923062e-05,1964915136.72
212,3.60092381015e-05,1964917578.12
213,4.43137250841e-05,1964920019.53
214,5.83890396229e-05,1964922460.94
215,5.96676036366e-05,1964924902.34
216,6.72397800372e-05,1964927343.75
217,5.93732293055e-05,1964929785.16
218,6.54331015539e-05,1964932226.56
219,3.91031171603e-05,1964934667.97
220,3.29758477164e-05,1964937109.38
221,2.73021869361e-05,1964939550.78
222,7.90541816968e-05,1964941992.19
223,5.55629158043e-05,1964944433.59
224,4.35128567915e-05,1964946875.0
225,4.41166303062e-05,1964949316.41
226,9.76764640654e-05,1964951757.81
227,7.66664306866e-05,1964954199.22
228,2.52371246461e-05,1964956640.62
229,5.93117219978e-05,1964959082.03
230,4.78564979858e-05,1964961523.44
231,5.99517370574e-05,1964963964.84
232,4.23720084655e-05,1964966406.25
233,7.68003737903e-05,1964968847.66
234,6.26074179308e-05,1964971289.06
235,8.80579464138e-05,1964973730.47
236,3.578702308e-05,1964976171.88
237,4.37310118286e-05,1964978613.28
238,7.27235601516e-05,1964981054.69
239,2.80633666989e-05,1964983496.09
240,3.91151916119e-05,1964985937.5
241,7.71134000388e-05,1964988378.91
242,0.000106690793473,1964990820.31
243,6.82515892549e-05,1964993261.72
244,8.93083997653e-05,1964995703.12
245,7.19751842553e-05,1964998144.53
246,6.0967351601e-05,1965000585.94
247,4.54651417385e-05,1965003027.34
248,6.3514446083e-05,1965005468.75
249,7.37974332878e-05,1965007910.16
250,6.16991746938e-05,1965010351.56
251,9.45340289036e-05,1965012792.97
252,8.23537629913e-05,1965015234.38
253,7.18924347893e-05,1965017675.78
254,6.18453777861e-05,1965020117.19
255,5.51412922505e-05,1965022558.59
256,6.32911614957e-05,1965025000.0
257,4.58669637737e-05,1965027441.41
258,4.42271884822e-05,1965029882.81
259,8.69915966177e-05,1965032324.22
260,0.000124462909298,1965034765.62
261,3.69559165847e-05,1965037207.03
262,9.73351416178e-05,1965039648.44
263,6.60160148982e-05,1965042089.84
264,6.33635645499e-05,1965044531.25
265,6.22100415058e-05,1965046972.66
266,0.000103725607914,1965049414.06
267,5.35395629413e-05,1965051855.47
268,9.48498709477e-05,1965054296.88
269,2.86557933578e-05,1965056738.28
270,4.77263711218e-05,1965059179.69
271,6.37569173705e-05,1965061621.09
272,2.65928083536e-05,1965064062.5
273,8.44948590384e-05,1965066503.91
274,2.80708281934e-05,1965068945.31
275,7.11636894266e-05,1965071386.72
276,9.33704650379e-05,1965073828.12
277,9.35141360969e-05,1965076269.53
278,5.25008217664e-05,1965078710.94
279,4.84707561554e-05,1965081152.34
280,7.19294475857e-05,1965083593.75
281,8.21058929432e-05,1965086035.16
282,6.2593826442e-05,1965088476.56
283,8.94127515494e-05,1965090917.97
284,8.12694124761e-05,1965093359.38
285,3.84923259844e-05,1965095800.78
286,9.01780367712e-05,1965098242.19
287,0.00011840264051,1965100683.59
288,5.48963325855e-05,1965103125.0
289,3.02233274851e-05,1965105566.41
290,8.32186851767e-05,1965108007.81
291,7.50431063352e-05,1965110449.22
292,3.04890581901e-05,1965112890.62
293,6.77639909554e-05,1965115332.03
294,7.70021069911e-05,1965117773.44
295,7.13424669812e-05,1965120214.84
296,3.33336320182e-05,1965122656.25
297,9.62664198596e-05,1965125097.66
298,0.000115594404633,1965127539.06
299,7.13962508598e-05,1965129980.47
300,7.22711047274e-05,1965132421.88
301,9.28251902224e-05,1965134863.28
302,9.11723254831e-05,1965137304.69
303,2.91843953164e-05,1965139746.09
304,8.72204764164e-05,1965142187.5
305,6.75570045132e-05,1965144628.91
306,4.48502360086e-05,1965147070.31
307,7.32584521757e-05,1965149511.72
308,9.1530768259e-05,1965151953.12
309,6.20628488832e-05,1965154394.53
310,5.99672057433e-05,1965156835.94
311,5.22812115378e-05,1965159277.34
312,4.23876044806e-05,1965161718.75
313,9.56394651439e-05,1965164160.16
314,6.94831906003e-05,1965166601.56
315,5.61456145078e-05,1965169042.97
316,0.000115122034913,1965171484.38
317,3.97933690692e-05,1965173925.78
318,0.000106205749034,1965176367.19
319,7.25459540263e-05,1965178808.59
320,4.04451384384e-05,1965181250.0
321,3.30840593961e-05,1965183691.41
322,8.11391728348e-05,1965186132.81
323,2.25855419558e-05,1965188574.22
324,7.95739542809e-05,1965191015.62
325,7.56901572458e-05,1965193457.03
326,0.000122680881759,1965195898.44
327,8.79726794665e-05,1965198339.84
328,8.34996972117e-05,1965200781.25
329,4.20805990871e-05,1965203222.66
330,7.33500710339e-05,1965205664.06
331,9.13245603442e-05,1965208105.47
332,4.9499078159e-05,1965210546.88
333,4.49209219369e-05,1965212988.28
334,9.44170751609e-05,1965215429.69
335,9.80958502623e-05,1965217871.09
336,0.000102688565676,1965220312.5
337,8.54605750646e-05,1965222753.91
338,0.000109883359983,1965225195.31
339,2.19615521928e-05,1965227636.72
340,5.71209966438e-05,1965230078.12
341,9.19834419619e-05,1965232519.53
342,6.9840985816e-05,1965234960.94
343,8.27768235467e-05,1965237402.34
344,0.000103924372524,1965239843.75
345,8.41568617034e-05,1965242285.16
346,6.66719206492e-05,1965244726.56
347,5.68187133467e-05,1965247167.97
348,0.000113531190436,1965249609.38
349,0.000105885061203,1965252050.78
350,8.31879951875e-05,1965254492.19
351,5.28247910552e-05,1965256933.59
352,7.23036573618e-05,1965259375.0
353,0.000102400015749,1965261816.41
354,0.000112328481919,1965264257.81
355,8.0240155512e-05,1965266699.22
356,0.000116042829177,1965269140.62
357,5.01011963934e-05,1965271582.03
358,6.52925664326e-05,1965274023.44
359,8.69627692737e-05,1965276464.84
360,8.50129872561e-05,1965278906.25
361,5.3959491197e-05,1965281347.66
362,5.174044054e-05,1965283789.06
363,0.000101063982584,1965286230.47
364,9.87256862572e-05,1965288671.88
365,8.7463609816e-05,1965291113.28
366,8.43945599627e-05,1965293554.69
367,0.000136580463732,1965295996.09
368,6.71932793921e-05,1965298437.5
369,8.05895906524e-05,1965300878.91
370,5.97993348492e-05,1965303320.31
371,0.000132876826683,1965305761.72
372,8.35329192341e-05,1965308203.12
373,4.85217387904e-05,1965310644.53
374,6.4542866312e-05,1965313085.94
375,0.00010724922322,1965315527.34
376,6.71666493872e-05,1965317968.75
377,7.87295211921e-05,1965320410.16
378,5.90320851188e-05,1965322851.56
379,7.54854700062e-05,1965325292.97
380,9.49450186454e-05,1965327734.38
381,7.46383448131e-05,1965330175.78
382,0.00011295791046,1965332617.19
383,0.000137013819767,1965335058.59
384,7.98799592303e-05,1965337500.0
385,6.85871564201e-05,1965339941.41
386,8.62288943608e-05,1965342382.81
387,7.72701023379e-05,1965344824.22
388,4.22568045906e-05,1965347265.62
389,0.000150328472955,1965349707.03
390,0.000105120576336,1965352148.44
391,0.000135029971716,1965354589.84
392,7.21237811376e-05,1965357031.25
393,6.19285710854e-05,1965359472.66
394,3.08882481477e-05,1965361914.06
395,4.55837725895e-05,1965364355.47
396,4.0718998207e-05,1965366796.88
397,6.27919071121e-05,1965369238.28
398,0.000147655897308,1965371679.69
399,0.000152097301907,1965374121.09
400,7.2812246799e-05,1965376562.5
401,9.08548463485e-05,1965379003.91
402,7.23464327166e-05,1965381445.31
403,0.000179867987754,1965383886.72
404,9.21675164136e-05,1965386328.12
405,4.6180364734e-05,1965388769.53
406,4.98152439832e-05,1965391210.94
407,9.5818148111e-05,1965393652.34
408,0.00011318478937,1965396093.75
409,6.29118731013e-05,1965398535.16
410,3.0143184631e-05,1965400976.56
411,9.33253613766e-05,1965403417.97
412,5.43043897778e-05,1965405859.38
413,6.30802605883e-05,1965408300.78
414,4.23108322138e-05,1965410742.19
415,7.6809694292e-05,1965413183.59
416,9.13565818337e-05,1965415625.0
417,9.73030546447e-05,1965418066.41
418,3.68067849195e-05,1965420507.81
419,7.89653859101e-05,1965422949.22
420,7.91986676631e-05,1965425390.62
421,8.53574019857e-05,1965427832.03
422,8.46857874421e-05,1965430273.44
423,5.19302484463e-05,1965432714.84
424,6.0559141275e-05,1965435156.25
425,0.000126092258142,1965437597.66
426,7.18886512914e-05,1965440039.06
427,0.000135435824632,1965442480.47
428,0.000115551221825,1965444921.88
429,5.98365004407e-05,1965447363.28
430,0.000113366404548,1965449804.69
431,7.32794287615e-05,1965452246.09
432,9.35106363613e-05,1965454687.5
433,4.93672741868e-05,1965457128.91
434,8.75971818459e-05,1965459570.31
435,0.000139160532854,1965462011.72
436,0.000108199259557,1965464453.12
437,0.000131915163365,1965466894.53
438,0.000107190717245,1965469335.94
439,0.000115534057841,1965471777.34
440,6.64926774334e-05,1965474218.75
441,0.000111414723506,1965476660.16
442,6.51773661957e-05,1965479101.56
443,9.02650353964e-05,1965481542.97
444,9.76211667876e-05,1965483984.38
445,9.07061257749e-05,1965486425.78
446,9.79024844128e-05,1965488867.19
447,0.000134838934173,1965491308.59
448,9.43121631281e-05,1965493750.0
449,8.26308169053e-05,1965496191.41
450,9.94196234387e-05,1965498632.81
451,8.07579053799e-05,1965501074.22
452,3.34648721037e-05,1965503515.62
453,9.42826154642e-05,1965505957.03
454,0.00016005084035,1965508398.44
455,0.000105774197436,1965510839.84
456,0.000131749722641,1965513281.25
457,8.05337476777e-05,1965515722.66
458,0.000152817272465,1965518164.06
459,0.000118396877951,1965520605.47
460,4.80851813336e-05,1965523046.88
461,0.000103996906546,1965525488.28
462,9.758676606e-05,1965527929.69
463,0.000179755603313,1965530371.09
464,9.64282953646e-05,1965532812.5
465,0.000186374847544,1965535253.91
466,5.64266665606e-05,1965537695.31
467,6.15467506577e-05,1965540136.72
468,5.52794263058e-05,1965542578.12
469,8.00412963144e-05,1965545019.53
470,8.87889400474e-05,1965547460.94
471,9.83533245744e-05,1965549902.34
472,7.27094738977e-05,1965552343.75
473,9.7369265859e-05,1965554785.16
474,0.000122842946439,1965557226.56
475,9.38936427701e-05,1965559667.97
476,8.14242084743e-05,1965562109.38
477,0.000108376916614,1965564550.78
478,5.55694823561e-05,1965566992.19
479,4.81310453324e-05,1965569433.59
480,7.89257392171e-05,1965571875.0
481,0.000151677624672,1965574316.41
