,0,1
0,0.000154184672283,2158650000.0
1,7.38199596526e-05,2158650610.35
2,0.000121732955449,2158651220.7
3,0.000146801539813,2158651831.05
4,0.000174571221578,2158652441.41
5,0.000162239797646,2158653051.76
6,0.00014244945487,2158653662.11
7,0.000121141369164,2158654272.46
8,0.000105787970824,2158654882.81
9,8.85757908691e-05,2158655493.16
10,0.000279586471152,2158656103.52
11,0.000175448600203,2158656713.87
12,8.09174307506e-05,2158657324.22
13,0.000183718686458,2158657934.57
14,0.000116368115414,2158658544.92
15,0.000132405373733,2158659155.27
16,0.000145166850416,2158659765.62
17,0.000143969635246,2158660375.98
18,8.6774394731e-05,2158660986.33
19,0.000157768357894,2158661596.68
20,0.000142784469062,2158662207.03
21,0.000118363583169,2158662817.38
22,0.000176696557901,2158663427.73
23,9.72289053607e-05,2158664038.09
24,0.000101642675872,2158664648.44
25,0.000111644476419,2158665258.79
26,0.00032006908441,2158665869.14
27,0.000129760970594,2158666479.49
28,0.000136023256346,2158667089.84
29,0.000131072345539,2158667700.2
30,6.56134361634e-05,2158668310.55
31,0.000143284734804,2158668920.9
32,8.86948910193e-05,2158669531.25
33,0.000143315788591,2158670141.6
34,0.000141212076414,2158670751.95
35,8.9019034931e-05,2158671362.3
36,8.13970837044e-05,2158671972.66
37,9.82211713563e-05,2158672583.01
38,0.000142245713505,2158673193.36
39,9.87929379335e-05,2158673803.71
40,0.000163312040968,2158674414.06
41,0.000128906016471,2158675024.41
42,5.65583977732e-05,2158675634.77
43,5.22879199707e-05,2158676245.12
44,0.000122531579109,2158676855.47
45,9.46790969465e-05,2158677465.82
46,8.15067833173e-05,2158678076.17
47,0.000178509493708,2158678686.52
48,0.000194496285985,2158679296.88
49,0.000160390278324,2158679907.23
50,0.000285770220216,2158680517.58
51,5.59353356948e-05,2158681127.93
52,0.00015972807887,2158681738.28
53,0.00021242609364,2158682348.63
54,0.000184948090464,2158682958.98
55,7.60204493417e-05,2158683569.34
56,8.12054640846e-05,2158684179.69
57,0.000142633376527,2158684790.04
58,7.33739798306e-05,2158685400.39
59,0.00010385542555,2158686010.74
60,7.13173285476e-05,2158686621.09
61,9.69800239545e-05,2158687231.45
62,0.000105923441879,2158687841.8
63,8.71560841915e-05,2158688452.15
64,0.000186877310625,2158689062.5
65,5.44618924323e-05,2158689672.85
66,7.111710147e-05,2158690283.2
67,0.000173669381184,2158690893.55
68,0.000151831860421,2158691503.91
69,7.11820248398e-05,2158692114.26
70,0.000195440137759,2158692724.61
71,0.000118073803606,2158693334.96
72,0.000212861719774,2158693945.31
73,0.000238880209508,2158694555.66
74,0.000112633686513,2158695166.02
75,0.00015176096349,2158695776.37
76,0.000118790208944,2158696386.72
77,0.000177481415449,2158696997.07
78,0.000126492392155,2158697607.42
79,0.000137179158628,2158698217.77
80,0.000146344376844,2158698828.12
81,0.000141422104207,2158699438.48
82,0.00010947114788,2158700048.83
83,0.000129820036818,2158700659.18
84,0.000103011101601,2158701269.53
85,8.67636990733e-05,2158701879.88
86,8.42762892717e-05,2158702490.23
87,0.000180465547601,2158703100.59
88,0.000109227446956,2158703710.94
89,0.000157665243023,2158704321.29
90,5.50424701942e-05,2158704931.64
91,8.45909089549e-05,2158705541.99
92,0.000187676341739,2158706152.34
93,0.000143678611494,2158706762.7
94,6.51604423183e-05,2158707373.05
95,5.40586843272e-05,2158707983.4
96,0.000124231912196,2158708593.75
97,7.65196818975e-05,2158709204.1
98,0.00015435446403,2158709814.45
99,0.000175837689312,2158710424.8
100,8.03216753411e-05,2158711035.16
101,0.000100604018371,2158711645.51
102,0.000138339062687,2158712255.86
103,0.000179042079253,2158712866.21
104,0.00021127864602,2158713476.56
105,0.000158671435202,2158714086.91
106,0.000137640701723,2158714697.27
107,0.000111361252493,2158715307.62
108,0.000124196027173,2158715917.97
109,0.00013775084517,2158716528.32
110,0.000132707020384,2158717138.67
111,0.000183368450962,2158717749.02
112,0.000196631459403,2158718359.38
113,0.000182423595106,2158718969.73
114,0.000136727496283,2158719580.08
115,0.000107951898826,2158720190.43
116,0.000137880837428,2158720800.78
117,0.000223191804253,2158721411.13
118,0.000113751142635,2158722021.48
119,0.000160780735314,2158722631.84
120,4.16101756855e-05,2158723242.19
121,0.000119966272905,2158723852.54
122,0.000123890160467,2158724462.89
123,0.000106997453258,2158725073.24
124,0.000105616767542,2158725683.59
125,0.000198982146685,2158726293.95
126,0.000107370389742,2158726904.3
127,0.000309005728923,2158727514.65
128,0.000110277913336,2158728125.0
129,6.97059440427e-05,2158728735.35
130,0.0001874777372,2158729345.7
131,0.000167880309164,2158729956.05
132,0.000178866364877,2158730566.41
133,9.54098577495e-05,2158731176.76
134,0.000195609478396,2158731787.11
135,7.74970394559e-05,2158732397.46
136,0.000138249335578,2158733007.81
137,0.000144402205478,2158733618.16
138,0.000197240224225,2158734228.52
139,5.71382843191e-05,2158734838.87
140,0.000140017349622,2158735449.22
141,8.74059187481e-05,2158736059.57
142,0.000169455495779,2158736669.92
143,0.000144578618347,2158737280.27
144,9.80331824394e-05,2158737890.62
145,4.11739529227e-05,2158738500.98
146,0.000141831100336,2158739111.33
147,0.000162843876751,2158739721.68
148,0.000136828763061,2158740332.03
149,8.8243461505e-05,2158740942.38
150,8.29920973047e-05,2158741552.73
151,0.000143152239616,2158742163.09
152,0.000157639587997,2158742773.44
153,0.000240144785494,2158743383.79
154,0.000156918686116,2158743994.14
155,0.000130594271468,2158744604.49
156,8.94384720596e-05,2158745214.84
157,0.000131851484184,2158745825.2
158,0.000119938129501,2158746435.55
159,0.000151670974446,2158747045.9
160,0.000148153892951,2158747656.25
161,0.000104946797364,2158748266.6
162,0.000141747339512,2158748876.95
163,0.000203552976018,2158749487.3
164,0.000130019776407,2158750097.66
165,0.000138869552757,2158750708.01
166,6.73967952025e-05,2158751318.36
167,0.00012575990695,2158751928.71
168,0.000122387864394,2158752539.06
169,0.000146692822454,2158753149.41
170,0.00018446680042,2158753759.77
171,0.000197130269953,2158754370.12
172,0.000211067235796,2158754980.47
173,0.000283268687781,2158755590.82
174,0.000168083090102,2158756201.17
175,0.000217418448301,2158756811.52
176,0.00019726876053,2158757421.88
177,5.40927467227e-05,2158758032.23
178,8.54835525388e-05,2158758642.58
179,0.0002355005563,2158759252.93
180,0.000145902187796,2158759863.28
181,0.000148639519466,2158760473.63
182,0.000154827706865,2158761083.98
183,0.000157555739861,2158761694.34
184,4.83012845507e-05,2158762304.69
185,0.000189196129213,2158762915.04
186,0.000147112470586,2158763525.39
187,0.000112247005745,2158764135.74
188,9.71091503743e-05,2158764746.09
189,0.000110481843876,2158765356.45
190,0.000166854806594,2158765966.8
191,0.000152061213157,2158766577.15
192,0.000140556978295,2158767187.5
193,0.000139257273986,2158767797.85
194,9.33694973355e-05,2158768408.2
195,0.000120286531455,2158769018.55
196,0.00012410490308,2158769628.91
197,0.00010956289043,2158770239.26
198,0.000185088269063,2158770849.61
199,0.000119141572213,2158771459.96
200,0.000214357627556,2158772070.31
201,0.000186432109331,2158772680.66
202,0.000165682678926,2158773291.02
203,6.38849742245e-05,2158773901.37
204,0.000180289047421,2158774511.72
205,8.85805566213e-05,2158775122.07
206,8.31655779621e-05,2158775732.42
207,0.000127250765217,2158776342.77
208,0.000223051742068,2158776953.12
209,0.000115165290481,2158777563.48
210,0.000162358046509,2158778173.83
211,0.000140300850035,2158778784.18
212,0.000149433864863,2158779394.53
213,0.000113673479063,2158780004.88
214,0.000164498589584,2158780615.23
215,0.000139045223477,2158781225.59
216,0.000162326788995,2158781835.94
217,0.000100159588328,2158782446.29
218,0.000124719881569,2158783056.64
219,0.000104505379568,2158783666.99
220,0.000145836835145,2158784277.34
221,0.000129843960167,2158784887.7
222,0.000115892136819,2158785498.05
223,0.000114434769785,2158786108.4
224,7.53791246098e-05,2158786718.75
225,0.000129991836729,2158787329.1
226,0.000177459383849,2158787939.45
227,0.000171016959939,2158788549.8
228,0.000232651786064,2158789160.16
229,0.000140801465022,2158789770.51
230,0.000161927673616,2158790380.86
231,6.57180207781e-05,2158790991.21
232,0.000131444132421,2158791601.56
233,8.5036859673e-05,2158792211.91
234,0.000164346129168,2158792822.27
235,7.37932714401e-05,2158793432.62
236,0.000115838789498,2158794042.97
237,0.000102652578789,2158794653.32
238,0.000101728153822,2158795263.67
239,0.000155543821165,2158795874.02
240,0.000112298192107,2158796484.38
241,0.000112294837891,2158797094.73
242,0.000168166036019,2158797705.08
243,0.000101912708487,2158798315.43
244,0.000246218871325,2158798925.78
245,7.8630670032e-05,2158799536.13
246,0.000112761321361,2158800146.48
247,9.57404481596e-05,2158800756.84
248,0.000173322318005,2158801367.19
249,0.000112494853965,2158801977.54
250,0.000128682964714,2158802587.89
251,0.000277825747617,2158803198.24
252,0.000245443661697,2158803808.59
253,0.000184300355613,2158804418.95
254,0.000181594194146,2158805029.3
255,0.000158569921041,2158805639.65
256,0.000157241796842,2158806250.0
257,0.000117504649097,2158806860.35
258,9.2453607067e-05,2158807470.7
259,8.76440026332e-05,2158808081.05
260,0.000154100082,2158808691.41
261,0.000204390264116,2158809301.76
262,0.000192265477381,2158809912.11
263,0.000110006243631,2158810522.46
264,0.00013573958131,2158811132.81
265,0.000204208583455,2158811743.16
266,0.000181311188499,2158812353.52
267,0.000178673129994,2158812963.87
268,0.000244842609391,2158813574.22
269,0.000141316282679,2158814184.57
270,7.8132346971e-05,2158814794.92
271,0.000107702719106,2158815405.27
272,0.000108270091005,2158816015.62
273,0.000129193052999,2158816625.98
274,0.000178476548172,2158817236.33
275,0.000128411018522,2158817846.68
276,0.000203492803848,2158818457.03
277,0.00011969145271,2158819067.38
278,0.000184808843187,2158819677.73
279,0.000101069577795,2158820288.09
280,8.43579255161e-05,2158820898.44
281,0.000244967319304,2158821508.79
282,0.0001125988274,2158822119.14
283,0.000157644273713,2158822729.49
284,0.000166541009094,2158823339.84
285,0.00019170975429,2158823950.2
286,0.000149591534864,2158824560.55
287,9.27997098188e-05,2158825170.9
288,0.000122863202705,2158825781.25
289,0.000112195673864,2158826391.6
290,0.000107346691948,2158827001.95
291,0.000161328935064,2158827612.3
292,0.000132145447424,2158828222.66
293,0.000143952376675,2158828833.01
294,0.000153142769705,2158829443.36
295,8.79877479747e-05,2158830053.71
296,8.59438514453e-05,2158830664.06
297,0.000177860856638,2158831274.41
298,5.24115166627e-05,2158831884.77
299,0.0001351954852,2158832495.12
300,7.5646355981e-05,2158833105.47
301,3.95068600483e-05,2158833715.82
302,0.000128546147607,2158834326.17
303,0.000135312337079,2158834936.52
304,0.000126847982756,2158835546.88
305,0.00011887941946,2158836157.23
306,0.000268538686214,2158836767.58
307,0.000216340122279,2158837377.93
308,0.00012950655946,2158837988.28
309,0.000140884105349,2158838598.63
310,0.000226490301429,2158839208.98
311,0.000192064617295,2158839819.34
312,0.000105699538835,2158840429.69
313,0.000101458470454,2158841040.04
314,0.000180939226993,2158841650.39
315,0.000111200053652,2158842260.74
316,0.000308792135911,2158842871.09
317,0.000143628043588,2158843481.45
318,0.00012627983233,2158844091.8
319,8.44184032758e-05,2158844702.15
320,9.53111884883e-05,2158845312.5
321,0.000108042841021,2158845922.85
322,6.32600276731e-05,2158846533.2
323,0.000119149808597,2158847143.55
324,0.000138509407407,2158847753.91
325,0.000134182628244,2158848364.26
326,0.000191744969925,2158848974.61
327,0.000208205907256,2158849584.96
328,0.00013525581744,2158850195.31
329,0.000118985808513,2158850805.66
330,0.000119161493785,2158851416.02
331,0.000243564034463,2158852026.37
332,0.000208966812352,2158852636.72
333,0.000101090983662,2158853247.07
334,0.00014944538998,2158853857.42
335,0.000211458507692,2158854467.77
336,9.8479737062e-05,2158855078.12
337,0.000197701359866,2158855688.48
338,0.000120552067528,2158856298.83
339,0.000285335292574,2158856909.18
340,0.000127723658807,2158857519.53
341,0.000269755255431,2158858129.88
342,9.03736727196e-05,2158858740.23
343,0.000133038396598,2158859350.59
344,0.0001745881018,2158859960.94
345,0.000165412246133,2158860571.29
346,0.000115773000289,2158861181.64
347,0.000147200349602,2158861791.99
348,6.40397702227e-05,2158862402.34
349,0.000225655545364,2158863012.7
350,0.000137284310767,2158863623.05
351,0.000222573493375,2158864233.4
352,4.71133826068e-05,2158864843.75
353,7.01606768416e-05,2158865454.1
354,0.000192076564417,2158866064.45
355,0.000113334550406,2158866674.8
356,6.3853636675e-05,2158867285.16
357,0.000141568249092,2158867895.51
358,0.000122588477097,2158868505.86
359,0.000105037273897,2158869116.21
360,9.76707669906e-05,2158869726.56
361,0.000211205770029,2158870336.91
362,0.000154474197188,2158870947.27
363,0.000125024409499,2158871557.62
364,0.000165773628396,2158872167.97
365,9.29343004827e-05,2158872778.32
366,0.000120283672004,2158873388.67
367,0.000202954077395,2158873999.02
368,0.000129334643134,2158874609.38
369,0.000168616126757,2158875219.73
370,0.000139784955536,2158875830.08
371,0.0001250221394,2158876440.43
372,0.000107991982077,2158877050.78
373,9.00288796402e-05,2158877661.13
374,9.3486480182e-05,2158878271.48
375,0.000155875226483,2158878881.84
376,0.000279732863419,2158879492.19
377,0.000123949503177,2158880102.54
378,0.000197467539692,2158880712.89
379,0.000133243054734,2158881323.24
380,0.000145642348798,2158881933.59
381,0.000192141975276,2158882543.95
382,0.00015008180344,2158883154.3
383,9.09894952201e-05,2158883764.65
384,0.000210555546801,2158884375.0
385,0.000107686108095,2158884985.35
386,0.000117894975119,2158885595.7
387,0.000272414239589,2158886206.05
388,0.000137345879921,2158886816.41
389,0.000138233110192,2158887426.76
390,0.00021307625866,2158888037.11
391,0.000133545079734,2158888647.46
392,0.000293342076475,2158889257.81
393,0.000195091910427,2158889868.16
394,0.000103362188383,2158890478.52
395,0.000121606790344,2158891088.87
396,0.000181482493645,2158891699.22
397,0.000116499883006,2158892309.57
